timestamp,platform,address_id,address,zone,lat,lng,product,price,available,delivery_fee,service_fee,eta_min,promotions
2026-04-05T22:20:01.757536,rappi,condesa_tamaulipas,"Av. Tamaulipas 66, Condesa, CDMX",medio_alto,19.4116,-99.1742,Coca-Cola 500ml,41.25,True,22.42,4.95,25.0,20% off con RappiPay
2026-04-05T22:20:01.759538,rappi,condesa_tamaulipas,"Av. Tamaulipas 66, Condesa, CDMX",medio_alto,19.4116,-99.1742,Combo Mediano,156.97,True,22.42,4.95,25.0,20% off con RappiPay
2026-04-05T22:20:01.760539,rappi,roma_norte,"Álvaro Obregón 127, Roma Norte, CDMX",medio_alto,19.4192,-99.1606,Big Mac,116.63,True,25.83,4.95,31.0,
2026-04-05T22:20:01.761534,rappi,roma_norte,"Álvaro Obregón 127, Roma Norte, CDMX",medio_alto,19.4192,-99.1606,Coca-Cola 500ml,40.44,True,25.83,4.95,31.0,
2026-04-05T22:20:01.763536,rappi,roma_norte,"Álvaro Obregón 127, Roma Norte, CDMX",medio_alto,19.4192,-99.1606,Combo Mediano,156.24,True,25.83,4.95,31.0,
2026-04-05T22:20:01.766538,rappi,narvarte,"Amores 1304, Narvarte Poniente, CDMX",medio_alto,19.4021,-99.1628,Big Mac,109.72,True,24.15,4.95,37.0,
2026-04-05T22:20:01.769536,rappi,narvarte,"Amores 1304, Narvarte Poniente, CDMX",medio_alto,19.4021,-99.1628,Coca-Cola 500ml,41.25,True,24.15,4.95,37.0,
2026-04-05T22:20:01.770536,rappi,narvarte,"Amores 1304, Narvarte Poniente, CDMX",medio_alto,19.4021,-99.1628,Combo Mediano,153.97,True,24.15,4.95,37.0,
2026-04-05T22:20:01.771536,rappi,del_valle,"Insurgentes Sur 1079, Del Valle, CDMX",medio_alto,19.383,-99.159,Big Mac,,False,,,,
2026-04-05T22:20:01.772533,rappi,del_valle,"Insurgentes Sur 1079, Del Valle, CDMX",medio_alto,19.383,-99.159,Coca-Cola 500ml,39.86,True,,,,
2026-04-05T22:20:01.774536,rappi,del_valle,"Insurgentes Sur 1079, Del Valle, CDMX",medio_alto,19.383,-99.159,Combo Mediano,151.55,True,,,,
2026-04-05T22:20:01.776537,rappi,coyoacan_centro,"Jardín Centenario 12, Coyoacán, CDMX",medio_alto,19.3451,-99.1613,Big Mac,108.61,True,33.42,4.95,36.0,
2026-04-05T22:20:01.777537,rappi,coyoacan_centro,"Jardín Centenario 12, Coyoacán, CDMX",medio_alto,19.3451,-99.1613,Coca-Cola 500ml,40.48,True,33.42,4.95,36.0,
2026-04-05T22:20:01.778536,rappi,coyoacan_centro,"Jardín Centenario 12, Coyoacán, CDMX",medio_alto,19.3451,-99.1613,Combo Mediano,146.25,True,33.42,4.95,36.0,
2026-04-05T22:20:01.780536,rappi,satelite,"Circuito Médicos 13, Ciudad Satélite, Naucalpan",medio,19.502,-99.234,Big Mac,121.0,True,21.46,4.95,21.0,
2026-04-05T22:20:01.781537,rappi,satelite,"Circuito Médicos 13, Ciudad Satélite, Naucalpan",medio,19.502,-99.234,Coca-Cola 500ml,41.86,True,21.46,4.95,21.0,
2026-04-05T22:20:01.783538,rappi,satelite,"Circuito Médicos 13, Ciudad Satélite, Naucalpan",medio,19.502,-99.234,Combo Mediano,158.3,True,21.46,4.95,21.0,
2026-04-05T22:20:01.785537,rappi,ecatepec_centro,"Av. Central 100, Ecatepec de Morelos, Edomex",medio,19.6018,-99.0491,Big Mac,103.96,True,34.2,4.95,39.0,
2026-04-05T22:20:01.786537,rappi,ecatepec_centro,"Av. Central 100, Ecatepec de Morelos, Edomex",medio,19.6018,-99.0491,Coca-Cola 500ml,38.49,True,34.2,4.95,39.0,
2026-04-05T22:20:01.787536,rappi,ecatepec_centro,"Av. Central 100, Ecatepec de Morelos, Edomex",medio,19.6018,-99.0491,Combo Mediano,145.29,True,34.2,4.95,39.0,
2026-04-05T22:20:01.788535,rappi,tlalpan,"Calzada de Tlalpan 3700, Tlalpan, CDMX",medio,19.2914,-99.1634,Big Mac,103.18,True,38.72,4.95,37.0,
2026-04-05T22:20:01.790542,rappi,tlalpan,"Calzada de Tlalpan 3700, Tlalpan, CDMX",medio,19.2914,-99.1634,Coca-Cola 500ml,39.18,True,38.72,4.95,37.0,
2026-04-05T22:20:01.791537,rappi,tlalpan,"Calzada de Tlalpan 3700, Tlalpan, CDMX",medio,19.2914,-99.1634,Combo Mediano,140.42,True,38.72,4.95,37.0,
2026-04-05T22:20:01.791537,rappi,azcapo_aquiles,"Av. Aquiles Serdán 620, Azcapotzalco, CDMX",medio,19.486,-99.1854,Big Mac,107.43,True,27.76,4.95,42.0,
2026-04-05T22:20:01.792536,rappi,azcapo_aquiles,"Av. Aquiles Serdán 620, Azcapotzalco, CDMX",medio,19.486,-99.1854,Coca-Cola 500ml,38.81,True,27.76,4.95,42.0,
2026-04-05T22:20:01.793537,rappi,azcapo_aquiles,"Av. Aquiles Serdán 620, Azcapotzalco, CDMX",medio,19.486,-99.1854,Combo Mediano,152.64,True,27.76,4.95,42.0,
2026-04-05T22:20:01.794535,rappi,gustavo_madero,"Av. Montevideo 400, Gustavo A. Madero, CDMX",medio,19.4888,-99.117,Big Mac,106.53,True,31.78,4.95,34.0,
2026-04-05T22:20:01.795539,rappi,gustavo_madero,"Av. Montevideo 400, Gustavo A. Madero, CDMX",medio,19.4888,-99.117,Coca-Cola 500ml,38.07,True,31.78,4.95,34.0,
2026-04-05T22:20:01.795539,rappi,gustavo_madero,"Av. Montevideo 400, Gustavo A. Madero, CDMX",medio,19.4888,-99.117,Combo Mediano,149.84,True,31.78,4.95,34.0,
2026-04-05T22:20:01.796536,rappi,cuauhtémoc_doctores,"Dr. Lavista 144, Doctores, CDMX",medio,19.4117,-99.1497,Big Mac,112.96,True,32.03,4.95,32.0,
2026-04-05T22:20:01.797537,rappi,cuauhtémoc_doctores,"Dr. Lavista 144, Doctores, CDMX",medio,19.4117,-99.1497,Coca-Cola 500ml,39.39,True,32.03,4.95,32.0,
2026-04-05T22:20:01.797537,rappi,cuauhtémoc_doctores,"Dr. Lavista 144, Doctores, CDMX",medio,19.4117,-99.1497,Combo Mediano,,False,32.03,4.95,32.0,
2026-04-05T22:20:01.798537,rappi,pedregal,"Insurgentes Sur 3465, Pedregal de San Ángel, CDMX",medio,19.321,-99.189,Big Mac,106.08,True,26.87,4.95,35.0,
2026-04-05T22:20:01.801539,rappi,pedregal,"Insurgentes Sur 3465, Pedregal de San Ángel, CDMX",medio,19.321,-99.189,Coca-Cola 500ml,38.4,True,26.87,4.95,35.0,
2026-04-05T22:20:01.802536,rappi,pedregal,"Insurgentes Sur 3465, Pedregal de San Ángel, CDMX",medio,19.321,-99.189,Combo Mediano,152.45,True,26.87,4.95,35.0,
2026-04-05T22:20:01.803536,rappi,mixcoac,"Patriotismo 229, Mixcoac, CDMX",medio,19.3795,-99.1868,Big Mac,111.58,True,29.07,4.95,38.0,
2026-04-05T22:20:01.804537,rappi,mixcoac,"Patriotismo 229, Mixcoac, CDMX",medio,19.3795,-99.1868,Coca-Cola 500ml,38.47,True,29.07,4.95,38.0,
2026-04-05T22:20:01.805539,rappi,mixcoac,"Patriotismo 229, Mixcoac, CDMX",medio,19.3795,-99.1868,Combo Mediano,152.05,True,29.07,4.95,38.0,
2026-04-05T22:20:01.806543,rappi,tepito,"Eje 1 Norte 39, Tepito, CDMX",popular,19.4438,-99.127,Big Mac,110.54,True,29.11,4.95,30.0,2x1 en bebidas seleccionadas
2026-04-05T22:20:01.807537,rappi,tepito,"Eje 1 Norte 39, Tepito, CDMX",popular,19.4438,-99.127,Coca-Cola 500ml,38.69,True,29.11,4.95,30.0,2x1 en bebidas seleccionadas
2026-04-05T22:20:01.808537,rappi,tepito,"Eje 1 Norte 39, Tepito, CDMX",popular,19.4438,-99.127,Combo Mediano,146.47,True,29.11,4.95,30.0,2x1 en bebidas seleccionadas
2026-04-05T22:20:01.809538,rappi,iztapalapa_canal,"Canal de San Juan 268, Iztapalapa, CDMX",popular,19.3576,-99.0627,Big Mac,111.17,True,30.96,4.95,43.0,
2026-04-05T22:20:01.809538,rappi,iztapalapa_canal,"Canal de San Juan 268, Iztapalapa, CDMX",popular,19.3576,-99.0627,Coca-Cola 500ml,37.83,True,30.96,4.95,43.0,
2026-04-05T22:20:01.811541,rappi,iztapalapa_canal,"Canal de San Juan 268, Iztapalapa, CDMX",popular,19.3576,-99.0627,Combo Mediano,148.51,True,30.96,4.95,43.0,
2026-04-05T22:20:01.812541,rappi,xochimilco,"Av. México 57, Xochimilco, CDMX",popular,19.2569,-99.1023,Big Mac,109.56,True,35.86,4.95,43.0,2x1 en bebidas seleccionadas
2026-04-05T22:20:01.812541,rappi,xochimilco,"Av. México 57, Xochimilco, CDMX",popular,19.2569,-99.1023,Coca-Cola 500ml,,False,35.86,4.95,43.0,2x1 en bebidas seleccionadas
2026-04-05T22:20:01.813539,rappi,xochimilco,"Av. México 57, Xochimilco, CDMX",popular,19.2569,-99.1023,Combo Mediano,144.09,True,35.86,4.95,43.0,2x1 en bebidas seleccionadas
2026-04-05T22:20:01.813539,rappi,iztacalco,"Rio Churubusco 340, Iztacalco, CDMX",popular,19.3936,-99.0964,Big Mac,109.06,True,31.05,4.95,41.0,
2026-04-05T22:20:01.814540,rappi,iztacalco,"Rio Churubusco 340, Iztacalco, CDMX",popular,19.3936,-99.0964,Coca-Cola 500ml,39.28,True,31.05,4.95,41.0,
2026-04-05T22:20:01.817539,rappi,iztacalco,"Rio Churubusco 340, Iztacalco, CDMX",popular,19.3936,-99.0964,Combo Mediano,151.73,True,31.05,4.95,41.0,
2026-04-05T22:20:01.818541,rappi,venustiano_carranza,"Ignacio Zaragoza 1300, Venustiano Carranza, CDMX",popular,19.436,-99.0891,Big Mac,110.86,True,31.68,4.95,41.0,20% off con RappiPay
2026-04-05T22:20:01.820542,rappi,venustiano_carranza,"Ignacio Zaragoza 1300, Venustiano Carranza, CDMX",popular,19.436,-99.0891,Coca-Cola 500ml,39.85,True,31.68,4.95,41.0,20% off con RappiPay
2026-04-05T22:20:01.822537,rappi,venustiano_carranza,"Ignacio Zaragoza 1300, Venustiano Carranza, CDMX",popular,19.436,-99.0891,Combo Mediano,154.56,True,31.68,4.95,41.0,20% off con RappiPay
2026-04-05T22:20:01.824544,rappi,tlahuac,"Av. Tláhuac 5000, Tláhuac, CDMX",popular,19.2786,-99.0176,Big Mac,106.93,True,,,,
2026-04-05T22:20:01.825545,rappi,tlahuac,"Av. Tláhuac 5000, Tláhuac, CDMX",popular,19.2786,-99.0176,Coca-Cola 500ml,37.61,True,,,,
2026-04-05T22:20:01.827547,rappi,tlahuac,"Av. Tláhuac 5000, Tláhuac, CDMX",popular,19.2786,-99.0176,Combo Mediano,147.08,True,,,,
2026-04-05T22:20:01.828545,rappi,magdalena_contreras,"Av. Luis Cabrera 500, La Magdalena Contreras, CDMX",popular,19.3178,-99.2199,Big Mac,113.33,True,19.16,4.95,22.0,
2026-04-05T22:20:01.829541,rappi,magdalena_contreras,"Av. Luis Cabrera 500, La Magdalena Contreras, CDMX",popular,19.3178,-99.2199,Coca-Cola 500ml,42.17,True,19.16,4.95,22.0,
2026-04-05T22:20:01.830540,rappi,magdalena_contreras,"Av. Luis Cabrera 500, La Magdalena Contreras, CDMX",popular,19.3178,-99.2199,Combo Mediano,158.51,True,19.16,4.95,22.0,
2026-04-05T22:20:01.834541,ubereats,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Big Mac,128.44,True,28.99,16.15,29.0,2x1 en combos seleccionados
2026-04-05T22:20:01.836541,ubereats,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Coca-Cola 500ml,50.38,True,28.99,16.15,29.0,2x1 en combos seleccionados
2026-04-05T22:20:01.837540,ubereats,polanco_masaryk,"Av. Presidente Masaryk 111, Polanco, CDMX",premium,19.4326,-99.1999,Combo Mediano,178.13,True,28.99,16.15,29.0,2x1 en combos seleccionados
2026-04-05T22:20:01.837540,ubereats,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Big Mac,130.03,True,32.41,16.15,30.0,
2026-04-05T22:20:01.838539,ubereats,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Coca-Cola 500ml,50.22,True,32.41,16.15,30.0,
2026-04-05T22:20:01.838539,ubereats,polanco_ejercito,"Ejercito Nacional 843, Polanco, CDMX",premium,19.436,-99.204,Combo Mediano,176.27,True,32.41,16.15,30.0,
2026-04-05T22:20:01.839539,ubereats,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Big Mac,130.51,True,33.88,16.15,28.0,
2026-04-05T22:20:01.840539,ubereats,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Coca-Cola 500ml,50.49,True,33.88,16.15,28.0,
2026-04-05T22:20:01.841542,ubereats,lomas_reforma,"Paseo de la Reforma 2608, Lomas Chapultepec, CDMX",premium,19.4334,-99.2239,Combo Mediano,173.81,True,33.88,16.15,28.0,
2026-04-05T22:20:01.841542,ubereats,santa_fe_perisur,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",premium,19.3588,-99.2595,Big Mac,127.51,True,30.85,16.15,33.0,25% off en pedidos +$250
2026-04-05T22:20:01.842543,ubereats,santa_fe_perisur,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",premium,19.3588,-99.2595,Coca-Cola 500ml,49.71,True,30.85,16.15,33.0,25% off en pedidos +$250
2026-04-05T22:20:01.843542,ubereats,santa_fe_perisur,"Av. Vasco de Quiroga 3800, Santa Fe, CDMX",premium,19.3588,-99.2595,Combo Mediano,166.8,True,30.85,16.15,33.0,25% off en pedidos +$250
2026-04-05T22:20:01.844542,ubereats,interlomas,"Av. San Mateo 233, Interlomas, Huixquilucan",premium,19.413,-99.276,Big Mac,127.1,True,33.58,16.15,29.0,
2026-04-05T22:20:01.845544,ubereats,interlomas,"Av. San Mateo 233, Interlomas, Huixquilucan",premium,19.413,-99.276,Coca-Cola 500ml,48.08,True,33.58,16.15,29.0,
2026-04-05T22:20:01.846540,ubereats,interlomas,"Av. San Mateo 233, Interlomas, Huixquilucan",premium,19.413,-99.276,Combo Mediano,174.24,True,33.58,16.15,29.0,
2026-04-05T22:20:01.848540,ubereats,condesa_tamaulipas,"Av. Tamaulipas 66, Condesa, CDMX",medio_alto,19.4116,-99.1742,Big Mac,123.73,True,38.23,16.15,35.0,
2026-04-05T22:20:01.849541,ubereats,condesa_tamaulipas,"Av. Tamaulipas 66, Condesa, CDMX",medio_alto,19.4116,-99.1742,Coca-Cola 500ml,46.55,True,38.23,16.15,35.0,
2026-04-05T22:20:01.850544,ubereats,condesa_tamaulipas,"Av. Tamaulipas 66, Condesa, CDMX",medio_alto,19.4116,-99.1742,Combo Mediano,170.71,True,38.23,16.15,35.0,
2026-04-05T22:20:01.851540,ubereats,roma_norte,"Álvaro Obregón 127, Roma Norte, CDMX",medio_alto,19.4192,-99.1606,Big Mac,127.13,True,40.13,16.15,38.0,
2026-04-05T22:20:01.852544,ubereats,roma_norte,"Álvaro Obregón 127, Roma Norte, CDMX",medio_alto,19.4192,-99.1606,Coca-Cola 500ml,47.89,True,40.13,16.15,38.0,
2026-04-05T22:20:01.853540,ubereats,roma_norte,"Álvaro Obregón 127, Roma Norte, CDMX",medio_alto,19.4192,-99.1606,Combo Mediano,162.52,True,40.13,16.15,38.0,
2026-04-05T22:20:01.853540,ubereats,narvarte,"Amores 1304, Narvarte Poniente, CDMX",medio_alto,19.4021,-99.1628,Big Mac,122.91,True,34.36,16.15,36.0,
2026-04-05T22:20:01.855543,ubereats,narvarte,"Amores 1304, Narvarte Poniente, CDMX",medio_alto,19.4021,-99.1628,Coca-Cola 500ml,47.97,True,34.36,16.15,36.0,
2026-04-05T22:20:01.856542,ubereats,narvarte,"Amores 1304, Narvarte Poniente, CDMX",medio_alto,19.4021,-99.1628,Combo Mediano,171.15,True,34.36,16.15,36.0,
2026-04-05T22:20:01.857541,ubereats,del_valle,"Insurgentes Sur 1079, Del Valle, CDMX",medio_alto,19.383,-99.159,Big Mac,120.46,True,48.75,16.15,39.0,20% de descuento en tu primer pedido
2026-04-05T22:20:01.858543,ubereats,del_valle,"Insurgentes Sur 1079, Del Valle, CDMX",medio_alto,19.383,-99.159,Coca-Cola 500ml,,False,48.75,16.15,39.0,20% de descuento en tu primer pedido
2026-04-05T22:20:01.858543,ubereats,del_valle,"Insurgentes Sur 1079, Del Valle, CDMX",medio_alto,19.383,-99.159,Combo Mediano,159.66,True,48.75,16.15,39.0,20% de descuento en tu primer pedido
2026-04-05T22:20:01.859542,ubereats,coyoacan_centro,"Jardín Centenario 12, Coyoacán, CDMX",medio_alto,19.3451,-99.1613,Big Mac,116.64,True,49.11,16.15,38.0,
2026-04-05T22:20:01.859542,ubereats,coyoacan_centro,"Jardín Centenario 12, Coyoacán, CDMX",medio_alto,19.3451,-99.1613,Coca-Cola 500ml,43.85,True,49.11,16.15,38.0,
2026-04-05T22:20:01.860541,ubereats,coyoacan_centro,"Jardín Centenario 12, Coyoacán, CDMX",medio_alto,19.3451,-99.1613,Combo Mediano,160.86,True,49.11,16.15,38.0,
2026-04-05T22:20:01.861541,ubereats,satelite,"Circuito Médicos 13, Ciudad Satélite, Naucalpan",medio,19.502,-99.234,Big Mac,133.49,True,32.87,16.15,27.0,
2026-04-05T22:20:01.861541,ubereats,satelite,"Circuito Médicos 13, Ciudad Satélite, Naucalpan",medio,19.502,-99.234,Coca-Cola 500ml,49.23,True,32.87,16.15,27.0,
2026-04-05T22:20:01.862542,ubereats,satelite,"Circuito Médicos 13, Ciudad Satélite, Naucalpan",medio,19.502,-99.234,Combo Mediano,177.92,True,32.87,16.15,27.0,
2026-04-05T22:20:01.865544,ubereats,ecatepec_centro,"Av. Central 100, Ecatepec de Morelos, Edomex",medio,19.6018,-99.0491,Big Mac,,False,,,,
2026-04-05T22:20:01.866548,ubereats,ecatepec_centro,"Av. Central 100, Ecatepec de Morelos, Edomex",medio,19.6018,-99.0491,Coca-Cola 500ml,42.68,True,,,,
2026-04-05T22:20:01.869544,ubereats,ecatepec_centro,"Av. Central 100, Ecatepec de Morelos, Edomex",medio,19.6018,-99.0491,Combo Mediano,149.19,True,,,,
2026-04-05T22:20:01.870544,ubereats,tlalpan,"Calzada de Tlalpan 3700, Tlalpan, CDMX",medio,19.2914,-99.1634,Big Mac,,False,59.53,16.15,53.0,2x1 en combos seleccionados
2026-04-05T22:20:01.871541,ubereats,tlalpan,"Calzada de Tlalpan 3700, Tlalpan, CDMX",medio,19.2914,-99.1634,Coca-Cola 500ml,44.18,True,59.53,16.15,53.0,2x1 en combos seleccionados
2026-04-05T22:20:01.872544,ubereats,tlalpan,"Calzada de Tlalpan 3700, Tlalpan, CDMX",medio,19.2914,-99.1634,Combo Mediano,153.26,True,59.53,16.15,53.0,2x1 en combos seleccionados
2026-04-05T22:20:01.873542,ubereats,azcapo_aquiles,"Av. Aquiles Serdán 620, Azcapotzalco, CDMX",medio,19.486,-99.1854,Big Mac,121.89,True,42.05,16.15,35.0,
2026-04-05T22:20:01.875546,ubereats,azcapo_aquiles,"Av. Aquiles Serdán 620, Azcapotzalco, CDMX",medio,19.486,-99.1854,Coca-Cola 500ml,44.95,True,42.05,16.15,35.0,
2026-04-05T22:20:01.876545,ubereats,azcapo_aquiles,"Av. Aquiles Serdán 620, Azcapotzalco, CDMX",medio,19.486,-99.1854,Combo Mediano,155.68,True,42.05,16.15,35.0,
2026-04-05T22:20:01.876545,ubereats,gustavo_madero,"Av. Montevideo 400, Gustavo A. Madero, CDMX",medio,19.4888,-99.117,Big Mac,121.29,True,43.03,16.15,43.0,
2026-04-05T22:20:01.877542,ubereats,gustavo_madero,"Av. Montevideo 400, Gustavo A. Madero, CDMX",medio,19.4888,-99.117,Coca-Cola 500ml,,False,43.03,16.15,43.0,
2026-04-05T22:20:01.877542,ubereats,gustavo_madero,"Av. Montevideo 400, Gustavo A. Madero, CDMX",medio,19.4888,-99.117,Combo Mediano,162.09,True,43.03,16.15,43.0,
2026-04-05T22:20:01.878543,ubereats,cuauhtémoc_doctores,"Dr. Lavista 144, Doctores, CDMX",medio,19.4117,-99.1497,Big Mac,120.68,True,45.8,16.15,38.0,
2026-04-05T22:20:01.878543,ubereats,cuauhtémoc_doctores,"Dr. Lavista 144, Doctores, CDMX",medio,19.4117,-99.1497,Coca-Cola 500ml,,False,45.8,16.15,38.0,
2026-04-05T22:20:01.880543,ubereats,cuauhtémoc_doctores,"Dr. Lavista 144, Doctores, CDMX",medio,19.4117,-99.1497,Combo Mediano,164.32,True,45.8,16.15,38.0,
2026-04-05T22:20:01.880543,ubereats,pedregal,"Insurgentes Sur 3465, Pedregal de San Ángel, CDMX",medio,19.321,-99.189,Big Mac,118.11,True,47.18,16.15,36.0,
2026-04-05T22:20:01.881543,ubereats,pedregal,"Insurgentes Sur 3465, Pedregal de San Ángel, CDMX",medio,19.321,-99.189,Coca-Cola 500ml,46.31,True,47.18,16.15,36.0,
2026-04-05T22:20:01.882543,ubereats,pedregal,"Insurgentes Sur 3465, Pedregal de San Ángel, CDMX",medio,19.321,-99.189,Combo Mediano,162.4,True,47.18,16.15,36.0,
2026-04-05T22:20:01.883545,ubereats,mixcoac,"Patriotismo 229, Mixcoac, CDMX",medio,19.3795,-99.1868,Big Mac,120.37,True,45.78,16.15,44.0,
2026-04-05T22:20:01.884545,ubereats,mixcoac,"Patriotismo 229, Mixcoac, CDMX",medio,19.3795,-99.1868,Coca-Cola 500ml,45.55,True,45.78,16.15,44.0,
2026-04-05T22:20:01.885545,ubereats,mixcoac,"Patriotismo 229, Mixcoac, CDMX",medio,19.3795,-99.1868,Combo Mediano,,False,45.78,16.15,44.0,
2026-04-05T22:20:01.886542,ubereats,tepito,"Eje 1 Norte 39, Tepito, CDMX",popular,19.4438,-99.127,Big Mac,118.63,True,44.29,16.15,39.0,
2026-04-05T22:20:01.886542,ubereats,tepito,"Eje 1 Norte 39, Tepito, CDMX",popular,19.4438,-99.127,Coca-Cola 500ml,45.24,True,44.29,16.15,39.0,
2026-04-05T22:20:01.887543,ubereats,tepito,"Eje 1 Norte 39, Tepito, CDMX",popular,19.4438,-99.127,Combo Mediano,162.17,True,44.29,16.15,39.0,
2026-04-05T22:20:01.888544,ubereats,iztapalapa_canal,"Canal de San Juan 268, Iztapalapa, CDMX",popular,19.3576,-99.0627,Big Mac,120.57,True,47.66,16.15,38.0,
2026-04-05T22:20:01.889545,ubereats,iztapalapa_canal,"Canal de San Juan 268, Iztapalapa, CDMX",popular,19.3576,-99.0627,Coca-Cola 500ml,46.69,True,47.66,16.15,38.0,
2026-04-05T22:20:01.890546,ubereats,iztapalapa_canal,"Canal de San Juan 268, Iztapalapa, CDMX",popular,19.3576,-99.0627,Combo Mediano,163.29,True,47.66,16.15,38.0,
2026-04-05T22:20:01.891546,ubereats,xochimilco,"Av. México 57, Xochimilco, CDMX",popular,19.2569,-99.1023,Big Mac,,False,,,,
2026-04-05T22:20:01.891546,ubereats,xochimilco,"Av. México 57, Xochimilco, CDMX",popular,19.2569,-99.1023,Coca-Cola 500ml,44.2,True,,,,
2026-04-05T22:20:01.892544,ubereats,xochimilco,"Av. México 57, Xochimilco, CDMX",popular,19.2569,-99.1023,Combo Mediano,,False,,,,
2026-04-05T22:20:01.892544,ubereats,iztacalco,"Rio Churubusco 340, Iztacalco, CDMX",popular,19.3936,-99.0964,Big Mac,117.02,True,47.94,16.15,37.0,25% off en pedidos +$250
2026-04-05T22:20:01.893543,ubereats,iztacalco,"Rio Churubusco 340, Iztacalco, CDMX",popular,19.3936,-99.0964,Coca-Cola 500ml,46.48,True,47.94,16.15,37.0,25% off en pedidos +$250
2026-04-05T22:20:01.894546,ubereats,iztacalco,"Rio Churubusco 340, Iztacalco, CDMX",popular,19.3936,-99.0964,Combo Mediano,,False,47.94,16.15,37.0,25% off en pedidos +$250
2026-04-05T22:20:01.894546,ubereats,venustiano_carranza,"Ignacio Zaragoza 1300, Venustiano Carranza, CDMX",popular,19.436,-99.0891,Big Mac,122.08,True,46.93,16.15,35.0,
